Month,Associate ID,Associate Name,Grade Description,OnOff
11/1/2018,550597,ALTER   J,Associate,Offshore
11/1/2018,417893,VONNE   Jayakumar,Associate,Offshore
11/1/2018,627151,ILMA  Sachidanandan,Associate,Offshore
11/1/2018,820258,IRGINIBhojane,Manager,Offshore
11/1/2018,488742,ENDELL  HEATHPadmanathan,Senior Associate,Offshore
11/1/2018,404938,OLUMBJose,Senior Associate,Offshore
11/1/2018,331111,ENDELDisley,Assistant Vice President,Offshore
11/1/2018,522652,IRGINITuli,Senior Associate,Offshore
11/1/2018,712323,AYNE  Kotian,Manager,Onsite
11/1/2018,115553,ILMA    Kumar,Associate,Offshore
11/1/2018,537479,VONNE Rana,Programmer Analyst,Offshore
11/1/2018,290175,IRGINR,Programmer Analyst,Offshore
11/1/2018,863177,IRGINIA TONI Palam,Programmer Analyst,Offshore
11/1/2018,151745,OLUMBUS  Choudhury,Programmer Analyst,Offshore
11/1/2018,993568,IRGINIAPatil,Programmer Analyst,Offshore
11/1/2018,803813,VONNE Sanadhya,Programmer Analyst,Offshore
11/1/2018,399293,ADE    Sridhar,Associate Director,Offshore
11/1/2018,132123,ENDELRajan,Programmer Analyst,Offshore
11/1/2018,727295,ALTER    Kj,Programmer Analyst,Offshore
11/1/2018,705968,ILMA  Kurre,Programmer Analyst,Offshore
11/1/2018,929953,AYNE Prabha,Programmer Analyst,Offshore
11/1/2018,666852,IRGINBudhwani,Programmer Analyst,Offshore
11/1/2018,834169,IRGINGarg,Programmer Analyst,Offshore
11/1/2018,365840,IRGINIGaikwad,Senior Associate,Onsite
11/1/2018,719144,ENDELL .,Senior Associate,Offshore
11/1/2018,947275,AYNE       Bunwat,Manager,Onsite
11/1/2018,925376,VONNEKaruppan Muthu Raj,Programmer Analyst,Offshore
11/1/2018,608785,ALTERViknesh B T,Programmer Analyst,Offshore
11/1/2018,125555,ILMA    K,Programmer Analyst,Offshore
11/1/2018,418293,ALTER      E,Programmer Analyst,Offshore
11/1/2018,480913,IRGINIA  HEATHRajendran,Programmer Analyst,Offshore
11/1/2018,154558,IRGINIKumar,Associate,Offshore
11/1/2018,656629,ILLIE    LARRY     J A,Senior Associate,Offshore
11/1/2018,588869,IRGINIASembian,Senior Associate,Offshore
11/1/2018,993415,ILLIE  Kare,Associate,Offshore
11/1/2018,747070,ILMA  Sharma,Programmer Analyst,Offshore
11/1/2018,409894,ENDELR,Senior Associate,Offshore
11/1/2018,310527,IRGINIRamamoorthy,Senior Manager,Onsite
11/1/2018,635060,IRGIA,Associate,Offshore
11/1/2018,516689,VONNE  Zhirnov,Associate,Onsite
11/1/2018,403184,IRGINIAMishra,Associate,Offshore
11/1/2018,841229,IRGINIA Mani,Associate,Offshore
11/1/2018,359400,IRGINIA         S,Associate,Offshore
11/1/2018,623203,AYNE   Fatima,Programmer Analyst,Offshore
11/1/2018,872055,ILLIE De,Associate,Offshore
11/1/2018,422571,IRGINIAVenkatesh,Programmer Analyst,Offshore
11/1/2018,487893,ALTER  Pendem,Associate,Offshore
11/1/2018,834840,ALT MARIA BRIAN  J,Manager,Offshore
11/1/2018,386076,ILLIAM Palit,Associate,Onsite
11/1/2018,155293,ENDY FELICIA Joseph,Manager,Onsite
11/1/2018,794971,AYNE KHAJA MUNEER,Associate,Offshore
11/1/2018,795284,ILMA   Thota,Senior Associate,Offshore
11/1/2018,478556,ERALSubhash,Senior Manager,Onsite
11/1/2018,204708,IRGINIA   C R,Associate,Offshore
11/1/2018,420637,ILMA AARON Murala,Senior Associate,Offshore
11/1/2018,766400,ILMA     ADAPA,Associate,Offshore
11/1/2018,475745,IRGINIR,Associate,Offshore
11/1/2018,106222,ALTER          U,Associate,Offshore
11/1/2018,182842,IRGINIA MADAR,Manager,Offshore
11/1/2018,362536,IRGINI HEATHSivasamy,Programmer Analyst,Offshore
11/1/2018,848681,VONNE   Khan,Programmer Analyst,Offshore
11/1/2018,441803,ILLIAM Mondal,Programmer Analyst,Offshore
11/1/2018,674776,ILLIAM     N,Programmer Analyst,Offshore
11/1/2018,692664,ILLIEKalaivanan,Programmer Analyst,Offshore
11/1/2018,355011,ALTER    Bheamson,Programmer Analyst,Offshore
11/1/2018,754405,IRGINIA Arumugam,Programmer Analyst,Offshore
11/1/2018,885132,IVIAN  Shravani I,Programmer Analyst,Offshore
11/1/2018,904578,IRGINIA Singh,Associate,Offshore
11/1/2018,284809,AYNE    Gaddy,Senior Associate,Onsite
11/1/2018,595799,IRGINIA  Kanniappan,Associate Director,Onsite
11/1/2018,549994,ALTER  R,Associate,Offshore
11/1/2018,769114,ADE  Fraser,Senior Associate,Onsite
11/1/2018,529126,ILMA   KUMAAR,Programmer Analyst,Offshore
11/1/2018,779575,IRGINIH,Manager,Offshore
11/1/2018,570967,ADE   PS,Senior Associate,Onsite
11/1/2018,711134,IRGINITekane,Senior Associate,Offshore
11/1/2018,144585,ALTE MARGUGangula,Associate,Offshore
11/1/2018,418646,IRGINIThakre,Associate,Offshore
11/1/2018,694578,ILMA         Dutta,Associate,Offshore
11/1/2018,418256,ALTERGarlapati,Manager,Onsite
11/1/2018,267571,IRGINIPapala,Manager,Offshore
11/1/2018,704833,ILLIE    J,Manager,Offshore
11/1/2018,385923,IRGINISundaram,Associate,Offshore
11/1/2018,734965,ILLARSyed,Senior Associate,Offshore
11/1/2018,648710,AYNE   More,Senior Associate,Offshore
11/1/2018,594223,IRGINIASingh,Associate,Offshore
11/1/2018,131995,IRGINIA  Prabakaran,Programmer Analyst,Offshore
11/1/2018,975910,ALTER  L S,Programmer Analyst,Offshore
11/1/2018,977346,IRGINIA    Palanisamy,Programmer Analyst,Offshore
11/1/2018,824221,ENDELL   Rengasamy,Programmer Analyst,Offshore
11/1/2018,216797,ILLIA LUIS  KATRINA  SUYAMPRAKASH,Programmer Analyst,Offshore
11/1/2018,640464,ALTER   Ravikumar,Programmer Analyst,Offshore
11/1/2018,955548,ENDELNandhakumar,Programmer Analyst,Offshore
11/1/2018,784109,ENDELL    Gnanavel,Programmer Analyst,Offshore
11/1/2018,475258,IRGINIAKannan,Programmer Analyst,Offshore
11/1/2018,867978,ENDELL     Manikandan,Programmer Analyst,Offshore
11/1/2018,490966,ALTER    Balasubramaniam,Programmer Analyst,Offshore
11/1/2018,936598,IRGINIA Nagamani,Programmer Analyst,Offshore
11/1/2018,755841,IRGINBalaji,Programmer Analyst,Offshore
11/1/2018,594931,AYNE          Ezhilmaran,Programmer Analyst,Offshore
11/1/2018,302847,AYNE  S,Programmer Analyst,Offshore
11/1/2018,314793,ENDELGurusamy,Programmer Analyst,Offshore
11/1/2018,401728,ILLIE  Satheesan,Programmer Analyst,Offshore
11/1/2018,897046,ALTERKumaravel,Programmer Analyst,Offshore
11/1/2018,909873,IRGINIA   Thirumurugan,Programmer Analyst,Offshore
11/1/2018,189150,IRGINIA Subbiah,Programmer Analyst,Offshore
11/1/2018,437692,IRGINISugumaran,Programmer Analyst,Offshore
11/1/2018,510594,IRGINIARamesh,Programmer Analyst,Offshore
11/1/2018,586711,ILMA  Prakash,Programmer Analyst,Offshore
11/1/2018,150762,ALTER   SEN,Senior Associate,Offshore
11/1/2018,256869,ENDELL  Paul,Associate,Onsite
11/1/2018,581944,IRGIBogindra,Associate,Offshore
11/1/2018,631037,IRGINSAHU,Senior Associate,Offshore
11/1/2018,157368,ILMA       Gajawada,Senior Manager,Onsite
11/1/2018,275065,IRGILakshmi,Associate,Offshore
11/1/2018,609354,VONNE  Fathima K,Associate,Offshore
11/1/2018,680663,IRGINIA  Sai,Associate,Offshore
11/1/2018,804682,IRGINIRamalingam,Associate,Offshore
11/1/2018,713680,IRGINIA  Reddy,Manager,Offshore
11/1/2018,183950,ILMA  Naik,Associate,Offshore
11/1/2018,938512,ALTER   Bandarla,Senior Associate,Offshore
11/1/2018,187119,IRGINIGelivi,Associate,Offshore
11/1/2018,422523,VONNE BRUCE Tubati,Associate,Onsite
11/1/2018,396281,ILLI TONI Reddem,Manager,Onsite
11/1/2018,395771,ILMA   Palayil,Associate Director,Offshore
11/1/2018,189901,VONNE Waidande,Senior Associate,Offshore
11/1/2018,318774,ILMA   VADUKUTAIL,Manager,Onsite
11/1/2018,702296,ENDELL      Raghavan,Senior Associate,Offshore
11/1/2018,543034,ENDERavindran,Associate,Offshore
11/1/2018,371684,IRGINIA BRUCE Emuri,Assistant Vice President,Offshore
11/1/2018,519639,IRGINIARoy,Senior Manager,Offshore
11/1/2018,361265,ENDY Mukherjee,Associate Director,Offshore
11/1/2018,200494,ILLIAM   R,Manager,Offshore
11/1/2018,752727,IRGINChennamadhava,Associate,Offshore
11/1/2018,337066,IRGINIA  Rajadurai,Associate,Offshore
11/1/2018,610080,ENDELLAggarwal,Senior Manager,Offshore
11/1/2018,378507,IRGINIA GANGADHARAN,Associate,Offshore
11/1/2018,354507,AYNE    Uddin,Senior Associate,Offshore
11/1/2018,315859,IRGINBarik,Senior Associate,Offshore
11/1/2018,213977,IRGINIIrfan,Senior Manager,Offshore
11/1/2018,202838,IRGINIATuttle,Vice President,Onsite
11/1/2018,128909,VONNE   Das,Manager,Offshore
11/1/2018,253603,ILMA    Kalota,Senior Associate,Offshore
11/1/2018,226899,IRGINIA Raghavan,Senior Associate,Offshore
11/1/2018,938650,IRGINBalmi,Senior Associate,Onsite
11/1/2018,379096,IRGINIA      ANDRKuruvemula,Associate Director,Offshore
11/1/2018,613384,IRGITarsius,Senior Manager,Onsite
11/1/2018,713668,IRGINIS V,Senior Manager,Onsite
11/1/2018,836486,ILLARRajendran,Senior Associate,Offshore
11/1/2018,833004,ALTER     Sivaramalingam,Associate,Offshore
11/1/2018,907338,ILLATIWARI,Senior Associate,Offshore
11/1/2018,997169,VONNELal,Senior Associate,Offshore
11/1/2018,976617,UNK,Associate,Offshore
11/1/2018,774419,VONNEShanmugham,Manager,Offshore
11/1/2018,444868,OLUMValeski,Associate,Onsite
11/1/2018,232491,IRGINCampbell,Manager,Onsite
11/1/2018,138523,IRGINIAMani,Manager,Offshore
11/1/2018,170865,IRGINIAKalambe,Senior Manager,Offshore
11/1/2018,194052,ENDELL Gooch,Associate,Onsite
11/1/2018,559373,IRGINKrishna,Associate,Offshore
11/1/2018,692152,ENDELChittimalla,Associate,Offshore
11/1/2018,438055,ALTER   BETTY HEATHNaupada,Associate,Offshore
11/1/2018,346689,IVIAN   HEATHSaha,Manager,Offshore
11/1/2018,877130,ENDELLGarud,Manager,Offshore
11/1/2018,444466,AYNE     MD,Associate,Offshore
11/1/2018,597885,ALTER   HEATHM,Manager,Offshore
11/1/2018,707159,IRGINIA SHANNONPadol,Associate,Onsite
11/1/2018,604168,ALTER  Foresman,Senior Director,Onsite
11/1/2018,317337,IRGINIA    R,Associate,Offshore
11/1/2018,117136,IRGINIA Ramu,Associate,Offshore
11/1/2018,889073,AYNE  Gillikin,Manager,Onsite
11/1/2018,246108,IRGINIAKuppuswamy,Manager,Offshore
11/1/2018,499972,ENDELL      R,Associate,Offshore
11/1/2018,493703,IRGRiahi,Associate,Onsite
11/1/2018,719797,AYNE  Nordahl,Senior Associate,Onsite
11/1/2018,686935,ILLIReed,Associate,Onsite
11/1/2018,188957,ALTER Onorato,Senior Director,Onsite
11/1/2018,953339,IRGINFrager,Associate,Onsite
11/1/2018,131537,IRGINIA PRIYANKA,Programmer Analyst,Offshore
11/1/2018,366143,ENDELL SHANNOSornapudi,Associate,Offshore
11/1/2018,152818,ENDELLAgarwal,Associate,Offshore
11/1/2018,278688,IRGINDiaz,Senior Associate,Onsite
11/1/2018,691665,VONNE  Rehaman,Senior Associate,Offshore
11/1/2018,603576,IRGINIA Nayak,Associate,Offshore
11/1/2018,461117,ALTER Vayyala,Senior Associate,Offshore
11/1/2018,617811,IRGINIAMahesh,Senior Associate,Offshore
11/1/2018,374779,ILMA    C,Associate,Offshore
11/1/2018,502262,ILLIE  Meadows,Assistant Vice President,Onsite
11/1/2018,306872,ILMA Jeffords,Assistant Vice President,Onsite
11/1/2018,382842,AYNE    HEATHVuppala,Associate,Offshore
11/1/2018,541764,AYNE         M,Associate,Offshore
11/1/2018,307941,IRGINIANuthalapati,Senior Associate,Offshore
11/1/2018,683783,IRGINIA   Vijaya Kumar,Associate,Offshore
11/1/2018,512319,IRGINNye,Senior Associate,Onsite
11/1/2018,602568,ENDELL Brennan,Manager,Onsite
11/1/2018,680859,IRGINCummings,Manager,Onsite
11/1/2018,813516,OLUMBUSDick,Senior Associate,Onsite
11/1/2018,583969,AYNE  Robbins,Programmer Analyst,Onsite
11/1/2018,676498,ILMA Mindas,Associate,Onsite
11/1/2018,267943,ALLACEMarrow Jr,Associate,Onsite
11/1/2018,717598,ILLIFerry,Manager,Onsite
11/1/2018,212395,ALTER Barnett,Senior Manager,Onsite
11/1/2018,856763,AYNE     Banda,Senior Manager,Offshore
11/1/2018,303427,VONNEClouse,Associate Director,Onsite
11/1/2018,645630,ILLIE  Crawford,Senior Associate,Onsite
11/1/2018,735469,IRGINSutherland,Associate,Onsite
11/1/2018,723832,ENDELL M A,Associate,Offshore
11/1/2018,736515,IRGINISinha,Manager,Onsite
11/1/2018,891886,ILLIEBerlew,Senior Manager,Onsite
11/1/2018,647915,IRGINIA Chitturi,Associate,Offshore
11/1/2018,751697,ILMA BRUCE  A V,Associate,Offshore
11/1/2018,757078,ENDELR,Programmer Analyst,Offshore
11/1/2018,905260,IRGINIA   K,Programmer Analyst,Offshore
11/1/2018,245557,IRGINIARamesh,Programmer Analyst,Offshore
11/1/2018,391937,AYNE     Jees,Programmer Analyst,Offshore
11/1/2018,800163,ILLIE       Shanmugasundaram,Senior Associate,Offshore
11/1/2018,940242,IRGINVictor,Associate,Offshore
11/1/2018,797544,ILLIEGoyal,Senior Associate,Offshore
11/1/2018,410968,ILLARD   G N,Senior Associate,Offshore
11/1/2018,742216,ENDELSubramaniyam,Associate,Offshore
11/1/2018,448264,ILMA    Reddy,Associate,Offshore
11/1/2018,294399,VONNEGommes,Manager,Onsite
11/1/2018,677491,IRGINIA  Yagatella,Associate,Offshore
11/1/2018,382885,UNK,Associate,Offshore
11/1/2018,339633,ILMA      Bhattacharya,Senior Manager,Offshore
11/1/2018,807906,ILLIEConde-Berrocal,Director,Onsite
11/1/2018,454944,ILLIE   ROBEMuppalla,Associate,Offshore
11/1/2018,456631,ALTER  Arulandhusamy,Programmer Analyst,Offshore
11/1/2018,258543,ENDELLKR Agarwal,Senior Associate,Offshore
11/1/2018,711622,ALTER Sultana,Associate,Offshore
11/1/2018,894286,IRGINIA  R,Associate,Offshore
11/1/2018,785213,AYNE  Richards,Associate Director,Onsite
11/1/2018,738958,VONNEKlink,Associate Director,Onsite
11/1/2018,438878,ILMA   Mohanty,Senior Associate,Offshore
11/1/2018,769738,ILLIE   Ramanathan,Associate,Offshore
11/1/2018,615961,ENDELL       Ravi,Senior Associate,Offshore
11/1/2018,567910,ENDELTibrewal,Associate,Offshore
11/1/2018,212522,AYNE         P,Senior Associate,Offshore
11/1/2018,836679,IRGINI BRANDIS,Programmer Analyst Trainee,Offshore
11/1/2018,862368,ILMA   Kumar,Programmer Analyst,Offshore
11/1/2018,568736,ACHARDhawan,Programmer Analyst,Offshore
11/1/2018,168129,IRGINIAC,Programmer Analyst,Offshore
11/1/2018,631452,ENDELL    Nila,Programmer Analyst,Offshore
11/1/2018,237705,AYNE   T,Programmer Analyst,Offshore
11/1/2018,767233,UN,Programmer Analyst,Offshore
11/1/2018,379893,OLANDA Ghavghave,Programmer Analyst,Offshore
11/1/2018,170276,ACHARY Patel,Programmer Analyst,Offshore
11/1/2018,290397,IRGINPanigrahi,Associate,Offshore
11/1/2018,315187,ILMA  Kiran. S,Associate,Offshore
11/1/2018,758405,IRGINIA Singh,Associate,Offshore
11/1/2018,119853,ILLIE    Veeraswamynaidu,Associate,Offshore
11/1/2018,617678,ENDELL  Dubey,Associate,Offshore
11/1/2018,445362,IRGINIAKumar,Associate,Offshore
11/1/2018,304282,AYNE   Karthikeyan,Director,Onsite
11/1/2018,599933,ILMA      SHANNON   Das,Associate,Offshore
11/1/2018,398938,ALTER Varghese,Associate,Offshore
11/1/2018,781452,IRGINIAKaliswamy,Associate,Offshore
11/1/2018,317084,IRGINPinto,Associate,Offshore
11/1/2018,526186,ENDELLDixit,Associate,Offshore
11/1/2018,454759,VONNE   Ramakrishnan,Associate,Offshore
11/1/2018,691215,ILLIE Odle,Senior Associate,Onsite
11/1/2018,255000,VONNE   R,Associate,Offshore
11/1/2018,540089,ILLIE Panigrahi,Associate,Offshore
11/1/2018,958247,IRGINGarlapati,Senior Associate,Offshore
11/1/2018,123206,IRGINISharma,Programmer Analyst Trainee,Offshore
11/1/2018,531249,ILLJose,Programmer Analyst,Offshore
11/1/2018,206322,ALTERKattukaran,Programmer Analyst,Offshore
11/1/2018,664410,IRGINIChittezhath,Programmer Analyst,Offshore
11/1/2018,764459,IRGINIVachaparambil,Programmer Analyst,Offshore
11/1/2018,240780,OLANDSabu,Programmer Analyst,Offshore
11/1/2018,982483,ENDEIssac,Programmer Analyst,Offshore
11/1/2018,798191,ALTER  R,Programmer Analyst,Offshore
11/1/2018,320744,ILLIEJoju,Programmer Analyst,Offshore
11/1/2018,263624,ILLIASabu,Programmer Analyst,Offshore
11/1/2018,106041,ENDELJose,Programmer Analyst,Offshore
11/1/2018,288537,ILLCheriyan,Manager,Onsite
11/1/2018,532613,VONNE   HEATHChakka,Programmer Analyst,Offshore
11/1/2018,617663,ILLIE Devarala,Programmer Analyst,Offshore
11/1/2018,493901,ALLAV,Programmer Analyst,Offshore
11/1/2018,154470,IRGINIAParthasarathy,Programmer Analyst,Offshore
11/1/2018,238775,ILLIE S,Programmer Analyst,Offshore
11/1/2018,266917,ILMPrataap,Programmer Analyst,Offshore
11/1/2018,481679,ENDELL Dinakaran,Programmer Analyst,Offshore
11/1/2018,235175,IRGINIA    Ganesan,Programmer Analyst,Offshore
11/1/2018,668956,VONNE  Shukla,Programmer Analyst,Offshore
11/1/2018,373425,IRGINIA  Jagadish,Programmer Analyst,Offshore
11/1/2018,618927,IRGINIA     Ravichandran,Programmer Analyst,Offshore
11/1/2018,893225,IRGINIAD,Programmer Analyst,Offshore
11/1/2018,603612,VONNEJ,Programmer Analyst,Offshore
11/1/2018,620187,ALTER    M,Programmer Analyst,Offshore
11/1/2018,853998,IRGINAcharya,Programmer Analyst,Offshore
11/1/2018,306884,ENDELKumar,Programmer Analyst,Offshore
11/1/2018,290293,VONNE Preeti,Programmer Analyst,Offshore
11/1/2018,390771,IRGINIADivya,Programmer Analyst,Offshore
11/1/2018,237137,ADE    Kosuri,Programmer Analyst Trainee,Offshore
11/1/2018,284287,ERALDOR,Programmer Analyst,Offshore
11/1/2018,530533,ILBURoy,Programmer Analyst,Offshore
11/1/2018,284591,ILMA   Reddy,Programmer Analyst,Offshore
11/1/2018,257569,ALTER      Ganesan,Programmer Analyst,Offshore
11/1/2018,350791,ALTER    Hemanth,Programmer Analyst,Offshore
11/1/2018,730831,IRGINIA  T,Programmer Analyst,Offshore
11/1/2018,523225,ILLIANikat,Programmer Analyst,Offshore
11/1/2018,102050,ILLIESnehil,Programmer Analyst,Offshore
11/1/2018,319142,ALTERLakshmi,Programmer Analyst,Offshore
11/1/2018,952603,ILMA    J,Programmer Analyst,Offshore
11/1/2018,598908,VONNE    N,Programmer Analyst,Offshore
11/1/2018,197541,ARREN  M,Programmer Analyst,Offshore
11/1/2018,457700,ENDELL   Jaiswal,Senior Associate,Offshore
11/1/2018,316043,IRGINGupta,Senior Director,Offshore
11/1/2018,111913,ILMA  Kondapalli,Associate,Offshore
11/1/2018,894587,IRGINIABalaji,Associate,Offshore
11/1/2018,685195,ENDELL Garner,Senior Manager,Onsite
11/1/2018,615265,ENDMohan,Programmer Analyst,Offshore
11/1/2018,967727,VONNE   Mehta,Programmer Analyst,Offshore
11/1/2018,990281,ENDELL  Yadav,Programmer Analyst,Offshore
11/1/2018,126812,OLUMBUDixit,Programmer Analyst,Offshore
11/1/2018,393798,IRGINIMondal,Programmer Analyst,Offshore
11/1/2018,138805,IRGINDeb,Programmer Analyst,Offshore
11/1/2018,299179,VONNE Gupta,Programmer Analyst,Offshore
11/1/2018,922535,ALLAC SHASigireddy,Programmer Analyst,Offshore
11/1/2018,443018,IRGINSivakumar,Senior Manager,Offshore
11/1/2018,785024,AYNE   Singh,Associate,Onsite
11/1/2018,175134,IRGINI HEATHR,Associate,Offshore
11/1/2018,812607,VONNE   Rajamani,Programmer Analyst,Offshore
11/1/2018,472075,ENDELRaviteja,Programmer Analyst,Offshore
11/1/2018,713444,AYNE  Chakraborty,Programmer Analyst,Offshore
11/1/2018,176552,IRGIPandey,Programmer Analyst,Offshore
11/1/2018,265565,ILLIAM  Dey,Programmer Analyst,Offshore
11/1/2018,632791,VONNE  Kaur,Senior Associate,Offshore
11/1/2018,856295,ENDELKandasamy,Associate,Offshore
11/1/2018,611727,VETTE  Raymond,Assistant Vice President,Onsite
11/1/2018,327440,VONNE Mehta,Senior Director,Onsite
11/1/2018,494792,IRGINKumar,Associate,Offshore
11/1/2018,729528,IRGINTewari,Associate,Offshore
11/1/2018,867136,ALTER  Pettingill,Associate Director,Onsite
11/1/2018,922001,ILLIE Blakley,Senior Director,Onsite
11/1/2018,492535,ENDELG S,Senior Associate,Offshore
11/1/2018,119896,IRGIDonfried,Senior Director,Onsite
11/1/2018,947354,VONNE      Thiagarajan,Senior Associate,Onsite
11/1/2018,470372,IRGINIA  Shanmugam,Senior Associate,Offshore
11/1/2018,332291,ALTER    Moyya,Associate,Offshore
11/1/2018,935254,ENDELL Srinivasan,Associate,Offshore
11/1/2018,313310,IRGINIKumar,Senior Associate,Offshore
11/1/2018,235724,IRGINIA  Kuntay,Programmer Analyst Trainee,Offshore
11/1/2018,344327,ALTER D,Associate,Offshore
11/1/2018,676037,ILMA   C,Programmer Analyst Trainee,Offshore
11/1/2018,240235,IRGINIAH,Programmer Analyst Trainee,Offshore
11/1/2018,605979,ILLIE Babu,Programmer Analyst Trainee,Offshore
11/1/2018,578509,ILLARAvarachan,Programmer Analyst Trainee,Offshore
11/1/2018,166271,OLANDV N,Programmer Analyst Trainee,Offshore
11/1/2018,760838,ALTER Naidu K,Senior Associate,Offshore
11/1/2018,110541,IRGINIA  Palanisamy,Senior Associate,Offshore
11/1/2018,433887,AYNE   Graffeo,Associate Director,Onsite
11/1/2018,314220,ILMA    Lokray,Senior Associate,Offshore
11/1/2018,389329,OLANSaxena,Associate,Offshore
11/1/2018,811599,IRGINIAS P,Senior Associate,Offshore
11/1/2018,653340,AYNE   Kundu,Senior Associate,Offshore
11/1/2018,602467,IRGIMirza,Senior Manager,Onsite
11/1/2018,556092,ENDELKumar L,Senior Associate,Offshore
11/1/2018,349593,ENDELLJose,Programmer Analyst Trainee,Offshore
11/1/2018,490587,ENDELL   Goswami,Programmer Analyst Trainee,Offshore
11/1/2018,154322,IRGINISubodh,Programmer Analyst Trainee,Offshore
11/1/2018,316321,IRGINIA T,Programmer Analyst Trainee,Offshore
11/1/2018,550176,ILLIE ROBERMusunuru,Programmer Analyst Trainee,Offshore
11/1/2018,128393,AYNE     Nigam,Programmer Analyst Trainee,Offshore
11/1/2018,623359,ALTER Gupta,Programmer Analyst Trainee,Offshore
11/1/2018,370648,ILLIASingh,Associate,Offshore
11/1/2018,430822,IRGINIAHaribabu,Programmer Analyst Trainee,Offshore
11/1/2018,113265,ILMA LaPointe,Senior Manager,Onsite
11/1/2018,809533,ILMA    Nikolov,Associate,Onsite
11/1/2018,441498,ILMASnyder,Senior Associate,Onsite
11/1/2018,629250,AYNE           S,Associate,Offshore
11/1/2018,245241,IRGINIAR,Associate,Onsite
11/1/2018,300392,IRGINIA G,Programmer Analyst Trainee,Offshore
11/1/2018,225300,ALTER    T,Programmer Analyst Trainee,Offshore
11/1/2018,427780,VONNE Bhagat,Programmer Analyst Trainee,Offshore
11/1/2018,314626,ENDELLohani,Programmer Analyst Trainee,Offshore
11/1/2018,774002,AYNE   Kumar,Programmer Analyst Trainee,Offshore
11/1/2018,881869,VONNE    Purty,Programmer Analyst Trainee,Offshore
11/1/2018,528398,ILLIE KV,Programmer Analyst Trainee,Offshore
11/1/2018,451150,IRGINIAM,Programmer Analyst Trainee,Offshore
11/1/2018,530304,AYNE   G,Programmer Analyst Trainee,Offshore
11/1/2018,712761,IRGINIA  Nikhitha,Programmer Analyst Trainee,Offshore
11/1/2018,514785,ILLAGupta,Programmer Analyst Trainee,Offshore
11/1/2018,118941,ILLI JEAN   Khan,Programmer Analyst Trainee,Offshore
11/1/2018,855358,AYNE    Peddakotla,Programmer Analyst Trainee,Offshore
11/1/2018,556318,IRGINIRamaswamy,Programmer Analyst Trainee,Offshore
11/1/2018,861868,VONNE Choudhary,Programmer Analyst Trainee,Offshore
11/1/2018,288205,OLANDASrivastava,Programmer Analyst Trainee,Offshore
11/1/2018,714981,OL ANNIE Kumar,Programmer Analyst Trainee,Offshore
11/1/2018,646759,ENDELL Mukherjee,Programmer Analyst Trainee,Offshore
11/1/2018,291329,IRGINBasu,Programmer Analyst Trainee,Offshore
11/1/2018,588954,IRGINIA   GR,Programmer Analyst Trainee,Offshore
11/1/2018,293200,ENDELL  Verma,Programmer Analyst Trainee,Offshore
11/1/2018,187820,ALLACEBhati,Programmer Analyst Trainee,Offshore
11/1/2018,176371,ILLIAMNair,Programmer Analyst Trainee,Offshore
11/1/2018,618429,IRGINI JAY   Mohammad,Programmer Analyst Trainee,Offshore
11/1/2018,398748,AYNE     Tiwari,Programmer Analyst Trainee,Offshore
11/1/2018,877026,ALTER     JAY      Reddy,Programmer Analyst Trainee,Offshore
11/1/2018,754965,ILLIAMKumar,Programmer Analyst Trainee,Offshore
11/1/2018,706874,IRGINIToms,Programmer Analyst Trainee,Offshore
11/1/2018,301224,VONNE    Karunakaran,Programmer Analyst Trainee,Offshore
11/1/2018,509973,VONNE     Coimbatore Sathyanarayanan,Programmer Analyst Trainee,Offshore
11/1/2018,271132,IVIAN   Patra,Programmer Analyst Trainee,Offshore
11/1/2018,132659,ALLACESharma,Programmer Analyst Trainee,Offshore
11/1/2018,289643,IRGINIHarish,Programmer Analyst Trainee,Offshore
11/1/2018,497441,IRGINSunil,Programmer Analyst Trainee,Offshore
11/1/2018,337613,ENDELYadav,Programmer Analyst Trainee,Offshore
11/1/2018,408098,ILLIE  JASOBabu,Programmer Analyst Trainee,Offshore
11/1/2018,272471,OLANDNathan,Senior Associate,Offshore
11/1/2018,308326,ILLIAMPatra,Associate,Offshore
11/1/2018,178746,IRGINI HEATHM,Senior Associate,Offshore
11/1/2018,476420,ALTER    Reddy,Senior Associate,Offshore
11/1/2018,786710,ILLARPatil,Associate,Offshore
11/1/2018,177071,VONNE   Verma,Associate,Offshore
11/1/2018,912100,VONNE       Edula,Associate,Offshore
11/1/2018,665742,IRGINIBabu,Senior Associate,Offshore
11/1/2018,553574,AYNE   Fitzwater,Associate Director,Onsite
11/1/2018,522419,ENDEAla,Senior Associate,Offshore
11/1/2018,350767,ILLIMadelin,Assistant Vice President,Onsite
11/1/2018,474931,ALTER Gupta,Senior Associate,Offshore
11/1/2018,725890,ILLIAJain,Senior Associate,Offshore
11/1/2018,252688,ILLIE  Felice,Associate Director,Onsite
11/1/2018,195728,AYNE  Fasudeen,Manager,Offshore
11/1/2018,370856,ENDELLSharma,Senior Associate,Offshore
11/1/2018,286523,ACHARY Pissay,Manager,Offshore
11/1/2018,984971,ENDELPilicer,Senior Manager,Onsite
11/1/2018,176230,IRGINLoveland,Associate Director,Onsite
11/1/2018,261363,ILLIKendall,Associate Director,Onsite
11/1/2018,337230,IRGINIA    Shankhawaram,Senior Associate,Offshore
